cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
3722,11609,738143,2577766,"The Edgar County Bank and Trust Co., Paris, Illinois",Paris,IL,61944,6/30/2015,8/16/2015,NM,177 West Wood Street,"EDGAR COUNTY BANC SHARES, INC.",9,0,0,4,1,Edgar,,,3/23/1873,1/1/1934,12/11/2009,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Champaign,Chicago,Central,Central,0,1,http://www.edgarcountybank.com,79,393131,10346,5998,123764,152,239587,2467,0,6643,762,3049,8828,393131,355384,313177,275619,313177,73.60464745,27819,0,12500,0,1888,37747,37747,0,1403,14019,22325,0,2244,0,1911,369501,121019,393533.67,394673.5,278901,386870,5563,5563,0,0,41939,5395,12500,0,45525,33223,2467,45525,0
2575,13512,767705,2905529,The Edgartown National Bank,Edgartown,MA,2539,6/30/2015,8/16/2015,N,2 South Water Street,"ISLAND BANCORP, INC.",4,0,0,4,0,Dukes,,,9/2/1905,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,http://www.yourislandbank.com,38,177232,5499,1333,15657,0,145327,1384,0,4134,1400,0,5215,177232,160463,148448,118642,148448,82.36814126,3013,0,8450,0,552,16769,16769,0,978,4395,11396,0,282,0,551,162317,69506,174848.67,176085,122803,177540,2603,2603,0,0,7211,1205,7515,400,27073,17185,1452,27073,0
13206,0,804815,4315999,"The Edon State Bank Company of Edon, Ohio",Edon,OH,43518,6/30/2015,8/16/2015,NM,101 North Michigan Street,"EDON BANCORP, INC.",2,0,0,2,1,Williams,,,1/1/1893,1/1/1934,1/4/2012,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.edonstatebank.com,12,63368,7018,6141,37036,0,18219,268,0,367,300,0,428,63368,52493,52383,42722,52383,88.027107,0,0,0,0,110,10875,10875,0,3000,3000,4875,0,0,0,383,61396,44890,62069.33,62980,17242,63201,0,0,0,0,753,123,0,0,1300,11255,216,1300,0
13104,13385,16748,3105568,The Elberfeld State Bank,Elberfeld,IN,47613,6/30/2015,8/16/2015,SM,55 Main Street,"ESB BANCORP, INC.",3,0,0,2,0,Warrick,21780,"Evansville, IN-KY",7/25/1905,1/1/1934,3/31/2006,Stock,0,1,FED,DIF,Chicago,CHICAGO,Indianapolis,St. louis,Central,Central,0,1,http://www.esbanc.com,16,72958,7846,4189,18794,0,40955,549,0,2557,0,366,2440,72958,65309,64694,45628,64694,94.04338824,80,0,0,0,535,7649,7649,0,400,2600,4649,0,0,0,437,63938,24048,71377.33,72946.5,43071,72428,1635,1635,0,0,909,667,0,103,6914,7539,539,6914,606
7493,0,425911,1116681,The Ephrata National Bank,Ephrata,PA,17522,6/30/2015,8/16/2015,N,31 East Main Street,"HIBSHMAN TRUST FOR EPHRATA NATIONAL BANK STOCK, THE",13,0,0,2,0,Lancaster,29540,"Lancaster, PA",3/17/1881,1/1/1934,11/5/2012,Stock,0,1,OCC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.epnb.com,217,869105,36944,24447,295512,0,478848,7249,0,22045,64,168,35524,869105,777151,702662,494724,702662,87.25720317,0,0,72024,0,2465,91954,91954,0,574,4457,86923,0,912,0,3721,798807,406448,862795,865708,599700,865973,23449,23449,0,0,48575,8477,67024,1294,189048,92455,7495,189048,0
28614,1954,336576,0,"The Equitable Bank, S.S.B.",Wauwatosa,WI,53226,6/30/2015,8/16/2015,SB,2290 North Mayfair Road,,6,0,0,4,0,Milwaukee,33340,"Milwaukee-Waukesha-West Allis, WI",1/1/1927,9/25/1936,3/31/2006,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,equitablebank.net,107,300696,3579,1253,23642,994,254595,2618,0,8784,5402,0,3700,300696,284341,272671,257033,272671,96.48506538,0,0,9500,0,2170,16355,16355,0,0,0,16355,0,2901,0,1096,280484,97180,302071,301546.5,209952,299335,0,0,0,0,23360,1507,9500,7166,33291,18136,2618,33291,21100
29966,4440,910079,0,The Equitable Savings and Loan Company,Cadiz,OH,43907,6/30/2015,8/16/2015,SA,114 South Main Street,,1,0,0,5,0,Harrison,,,1/1/1898,1/16/1941,7/21/2011,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.equitablesavings.com,4,12795,1167,798,3093,0,7874,50,0,197,0,0,464,12795,9968,6555,6555,6555,99.35936547,0,0,3350,0,63,2827,2827,0,0,0,2827,0,88,0,25,11765,10357,12879,12947,5993,12873,0,0,0,0,0,88,3350,0,386,2817,57,386,0
12611,10962,372538,1133165,The Evangeline Bank and Trust Company,Ville Platte,LA,70586,6/30/2015,8/16/2015,NM,497 West Main Street,"EVANGELINE BANCSHARES, INC.",9,0,0,4,0,Evangeline,,,1/1/1933,1/1/1934,11/6/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.therealbank.com,151,568988,44173,34263,172373,2000,327607,4030,0,8092,2992,0,11751,568988,468758,450396,349661,450396,85.70258827,5850,0,3979,0,8533,100230,100230,0,300,14700,85230,0,5425,0,2264,536243,40488,568345.67,570987,293167,566507,5415,82,0,5333,38317,3513,3979,284,80642,102204,3669,80642,0
10672,13904,316859,1133129,The Exchange Bank,Skiatook,OK,74070,6/30/2015,8/16/2015,NM,300 West Rogers,"SKIATOOK BANCSHARES, INC.",3,0,0,8,0,Osage,46140,"Tulsa, OK",6/1/1930,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1,www.exb-ok.com,32,89127,9764,7372,27629,0,44829,743,0,1855,2058,0,2992,89126,79977,79758,63794,79758,84.60970359,0,0,0,0,219,9149,9149,0,436,1994,6719,0,649,0,452,79830,29097,90070,91398,51721,93360,1198,1198,0,0,3086,379,0,0,2132,8226,652,2132,0
54,9285,672537,1079067,The Exchange Bank of Alabama,Altoona,AL,35952,6/30/2015,8/16/2015,NM,Sixth And Blount Streets,"GADSDEN CORPORATION, THE",5,0,0,4,0,Etowah,23460,"Gadsden, AL",3/10/1909,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.exba.com,74,259358,40434,36705,53011,0,155518,2247,0,4509,2038,0,3848,259358,228194,225145,190882,225145,81.71133865,2200,0,0,0,849,31164,31164,0,1,6410,24753,0,704,0,886,245234,122527,255762,258966.5,162534,258510,648,648,0,0,18328,1485,0,0,19971,31614,2034,19971,0
16094,0,362043,1203910,The Exchange State Bank,Springville,IA,52336,6/30/2015,8/16/2015,NM,253 Broadway,COUNTRY BANCORPORATION,2,0,0,2,0,Linn,16300,"Cedar Rapids, IA",1/1/1934,9/22/1943,8/5/2009,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://www.exchangestatebank.net,9,45016,2428,2019,19089,0,22015,171,0,952,0,0,532,45017,41238,37192,29183,37192,92.06698513,621,0,3280,0,145,3779,3779,0,50,2550,1179,0,0,0,327,43123,12699,44723.67,44572.5,27741,45188,0,0,0,0,3901,0,3280,0,533,3732,171,533,0
14556,0,534859,2124816,"The Exchange State Bank of St. Paul, Kansas",St. Paul,KS,66771,6/30/2015,8/16/2015,NM,Fifth And Jefferson Streets,"SOUTHEAST KANSAS BANCSHARES, INC.",3,0,0,2,0,Neosho,,,9/26/1914,7/6/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1,http://www.esbks.com,17,71309,12051,8099,24944,0,32237,347,0,1052,359,0,666,71309,65373,58437,51066,58437,84.50169352,2603,0,3945,0,388,5936,5936,0,270,2005,3661,0,159,0,446,65280,25564,69801.67,71065,35684,70451,0,0,0,0,7326,712,3945,0,4109,5936,347,4109,0
2068,15551,520423,0,The Fahey Banking Company,Marion,OH,43302,6/30/2015,8/16/2015,NM,127 North Main Street,,3,0,0,4,0,Marion,,,5/1/1865,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.faheybank.com,44,213705,6917,5319,69226,15,130952,2008,0,1262,2779,111,2443,213705,164832,163094,130437,163094,72.30149682,0,0,0,0,1738,48873,48873,0,488,2138,46247,0,6735,0,697,205512,72240,208491.33,211423,143926,211920,0,0,0,0,12195,139,0,0,12970,49077,1802,12970,0
3792,13544,640246,2107305,The Fairfield National Bank,Fairfield,IL,62837,6/30/2015,8/16/2015,N,220 East Main Street,"FAIRFIELD BANCSHARES, INC.",3,0,0,4,0,Wayne,,,2/3/1903,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,http://www.fnbcommunitybank.com,54,469020,8286,4088,181445,76,252369,1026,0,4252,0,5339,17253,469020,419189,316894,293588,316894,90.34038406,4844,0,92166,0,5285,49831,49831,0,5400,5400,39031,0,768,470,3249,437978,309220,461329.33,466551.5,204994,455783,9357,6385,0,2972,25546,2628,92166,0,0,45410,1026,0,2280
1829,0,503547,2033440,The Fairmount State Bank,Fairmount,IN,46928,6/30/2015,8/16/2015,SM,101 North Main Street,FAIRMOUNT BANKING COMPANY,1,0,0,2,0,Grant,,,12/18/1902,1/1/1934,3/31/2006,Stock,0,1,FED,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,FAIRMOUNTSTATEBANK.COM,14,41778,9665,7331,12869,0,18361,279,0,320,5,0,558,41778,35829,34898,24906,34898,85.03165554,0,0,0,0,931,5949,5949,0,500,1000,4449,0,560,0,346,38561,14207,41753.67,41760.5,21370,41831,0,0,0,0,1063,362,0,0,346,6197,267,346,0
3193,0,441050,0,The Falls City National Bank,Falls City,TX,78113,6/30/2015,8/16/2015,N,Highway 181 And Mavrick,,3,0,0,7,0,Karnes,,,3/23/1907,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,http://www.fcnb.net,27,342616,104603,98193,124039,0,111057,1520,0,711,767,0,1439,342616,315573,315204,212748,315204,68.5549892,0,0,0,0,369,27043,27043,0,100,125,26818,0,4663,0,1153,333289,131665,347625.33,348942.5,139884,346468,0,0,0,0,17387,500,0,0,8522,27043,1522,8522,0
4748,53500,458553,1055717,The Farmers  Bank of Osborne,Osborne,KS,67473,6/30/2015,8/16/2015,NM,102 West Main Street,"OSBORNE INVESTMENTS, INC.",2,0,0,2,1,Osborne,,,4/1/1901,1/1/1934,1/10/2014,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.farmersbankofosborne.com,16,58876,4505,3417,15674,191,36878,541,0,492,0,18,1118,58876,51632,49967,40483,49967,89.27914233,0,0,1571,0,94,7244,7244,0,100,1726,5418,0,305,0,951,56160,10432,58620.67,58224,46091,57792,0,0,0,0,960,700,1571,0,6952,7127,541,6952,0
1480,9136,70058,1119516,The Farmers & Merchants Bank,Dyer,TN,38330,6/30/2015,8/16/2015,NM,110 South Main Street,"DYER F & M BANCSHARES, INC.",5,0,0,2,1,Gibson,,,4/9/1895,1/1/1934,5/6/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.dyerfmbank.com,35,96742,3522,1655,50580,0,32871,252,0,4589,494,506,4180,96742,87292,80666,72804,80666,83.90133918,1000,0,4439,0,1187,9450,9450,0,180,2691,6579,0,503,0,531,85106,56877,97937.33,98557,67072,99196,2119,1240,0,879,1751,948,4439,0,5189,10095,252,5189,0
1745,0,291732,0,The Farmers & Merchants Bank,Waterloo,AL,35677,6/30/2015,8/16/2015,NM,320 Main St,,2,0,0,2,0,Lauderdale,22520,"Florence-Muscle Shoals, AL",7/1/1914,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,,10,75477,2449,1656,60461,2650,8620,223,0,226,0,0,1071,75477,59484,59229,46001,59229,76.65733275,0,0,0,0,255,15993,15993,0,50,125,15818,0,179,0,567,73387,52398,75530,75722,36546,75293,0,0,0,0,5308,83,0,0,1544,15787,223,1544,0
15779,0,574949,3444203,The Farmers & Merchants Bank,Berlin,WI,54923,6/30/2015,8/16/2015,SM,123 W Huron Street,"KUJAWA FAMILY HOLDINGS, INC.",1,0,0,4,0,Green Lake,,,12/2/1940,12/2/1940,3/31/2006,Stock,0,0,FED,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,http://www.fmberlin.com,62,223465,3896,998,35504,554,171730,2245,0,3528,0,446,7807,223465,198056,187093,162903,187093,72.82365119,0,0,9000,0,1963,25409,25409,0,150,1855,23404,0,1935,0,1242,208786,36888,220181.67,222883,163482,221592,4907,4907,0,0,28095,2895,9000,236,9665,25647,2046,9665,13786
16216,13011,677644,1099672,The Farmers & Merchants Bank,Stuttgart,AR,72160,6/30/2015,8/16/2015,SM,708 South Main Street,"FARMERS AND MERCHANTS BANKSHARES, INC.",11,0,0,2,0,Arkansas,,,1/2/1945,1/2/1945,6/18/2009,Stock,0,1,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1,WWW.MEBANKING.COM,148,702656,26218,752,119866,117,495278,4371,0,5465,3974,16657,35081,702656,600909,475753,432773,475753,82.50847344,39219,0,80972,0,4965,101747,101747,0,10,41514,60223,0,1592,0,4736,616013,162391,688600,686483.5,569536,670222,18889,5498,1505,11886,136312,3785,80972,0,108785,88969,4371,108785,0
8640,0,954158,1135039,The Farmers & Merchants Bank of North Dakota,Tolna,ND,58380,6/30/2015,8/16/2015,NM,101 N. Main Street,"TOLNA BANCORP, INC.",4,0,0,2,1,Nelson,,,8/1/1917,1/1/1934,3/29/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Grand Forks,Minneapolis,Central,West,0,1,http://www.fmbnd.com,20,103346,8319,2455,16043,0,74295,329,0,813,35,1386,2455,103346,91715,85497,67551,85497,92.12988378,6100,0,0,0,118,11631,11631,0,150,6400,5081,0,1390,0,1058,92793,24437,99251,101114,86260,100189,1288,644,0,644,7525,137,0,0,14196,10110,329,14196,0
5969,9553,214414,1134630,The Farmers & Merchants State Bank,Archbold,OH,43502,6/30/2015,8/16/2015,NM,307-11 Defiance Street,"FARMERS & MERCHANTS BANCORP, INC.",22,0,1,4,0,Fulton,45780,"Toledo, OH",4/1/1897,1/1/1934,12/13/2013,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.fm-bank.com,253,926288,19702,3082,238251,1014,614664,5927,0,20261,1098,7326,23972,926288,827221,762450,601571,762450,84.68552804,57984,0,0,0,6787,99067,99067,0,1300,4700,93067,0,3063,0,3570,857011,330035,928786.67,930987,756988,927340,13842,6894,0,6948,78177,7580,0,1283,247530,94353,6128,247530,1693
17999,0,735357,2230249,The Farmers & Merchants State Bank of Cawker City,Cawker City,KS,67430,6/30/2015,8/16/2015,NM,719 Wisconsin St,"F & M STATE BANCSHARES, INC.",1,0,0,2,1,Mitchell,,,4/5/1897,5/13/1959,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,,3,16304,527,249,0,129,15080,136,0,189,0,0,379,16304,14600,11904,9709,11904,84.67735168,0,0,2608,0,88,1704,1704,0,100,300,1304,0,0,0,217,15458,4871,16886.33,16298.5,14156,16135,0,0,0,0,0,557,2608,0,564,1704,136,564,0
10280,0,760210,1249909,The Farmers and Merchants Bank,Caldwell,OH,43724,6/30/2015,8/16/2015,NM,430 North Street,"FARMMERC, INC.",1,0,0,8,0,Noble,,,1/20/1912,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.thefarmersandmerchantsbank.com,32,105435,2453,535,26017,311,71824,662,0,726,219,0,3885,105435,91927,89118,69649,89118,84.97483099,0,0,2500,0,309,13508,13508,0,1220,1305,10983,0,2119,0,404,98687,59026,105886.33,106264.5,65665,106696,3096,3096,0,0,4556,303,2500,0,6514,13448,662,6514,0
1843,13095,629746,1135507,The Farmers and Merchants Bank,Boswell,IN,47921,6/30/2015,8/16/2015,NM,302 South Old Us Highway 41,"FARMERS AND MERCHANTS BANCORP, THE",4,0,0,2,0,Benton,29200,"Lafayette-West Lafayette, IN",4/23/1903,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.fmbank.org,30,122010,16699,12564,32699,490,68941,1317,0,2073,0,0,1108,122010,108928,107586,91653,107586,85.66477104,0,0,1000,0,342,13082,13082,0,653,1888,10541,0,493,0,839,114694,46844,121432.33,122289,76859,120961,0,0,0,0,10827,4014,1000,0,16599,12994,965,16599,0
4097,12114,73152,1065211,The Farmers and Merchants National Bank of Fairview,Fairview,OK,73737,6/30/2015,8/16/2015,N,312 North Main,"FAIRVIEW BANCSHARES, INC.",1,0,0,2,1,Major,,,1/1/1907,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.fairviewbank.com,19,106101,5049,2498,61909,0,34797,935,0,619,0,0,3727,106101,93443,89805,65678,89805,82.83611995,1712,0,1000,0,926,12658,12658,0,120,914,11624,0,361,0,868,99204,42682,107368.67,108094,48650,106609,2489,1861,0,628,9351,1153,1000,0,6957,12170,612,6957,0
3934,0,668053,3435957,The Farmers and Merchants National Bank of Hatton,Hatton,ND,58240,6/30/2015,8/16/2015,N,415 Seventh Street,"HATTON BANCSHARES, INC.",2,0,0,4,0,Traill,,,9/19/1905,1/1/1934,10/1/2013,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Grand Forks,Minneapolis,Central,West,0,1,fmnb.net,5,25297,1659,0,2213,600,19506,217,0,233,50,591,445,25297,22117,21074,16935,21074,95.39788616,0,0,1000,0,43,3180,3180,0,720,2770,-310,0,111,0,186,22319,2604,24166,24721.5,19964,24318,0,0,0,0,0,6,1000,0,2643,2601,217,2643,0
3821,14361,513546,2931331,The Farmers and Merchants National Bank of Nashville,Nashville,IL,62263,6/30/2015,8/16/2015,N,120 West St. Louis Street,"FARMERS AND MERCHANTS BANCSHARES, INC.",7,0,0,2,1,Washington,,,5/10/1906,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.bankwithfmb.com,45,173726,4406,2523,64740,0,98092,980,0,4597,55,0,1836,173726,152446,143589,112236,143589,89.98593491,0,0,8600,0,257,21280,21280,0,150,400,20730,0,685,0,776,165355,66544,177519.67,176559,103350,177727,0,0,0,0,5769,408,8600,0,12919,21192,1012,12919,0
13999,0,425050,1127856,The Farmers and Merchants State Bank,Scotland,SD,57059,6/30/2015,8/16/2015,NM,550 Main Street,SCOTLAND HOLDING COMPANY,1,0,0,2,0,Bon Homme,,,3/6/1934,3/6/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://wwwfmsbscotland.com,6,26989,1811,980,7864,1811,14711,151,0,173,0,0,619,26989,24084,23994,20044,23994,89.1323364,0,0,0,0,90,2905,2905,0,60,1090,1755,0,32,0,360,25366,11299,27690.67,27225.5,15631,27635,0,0,0,0,1255,61,0,0,255,2791,151,255,0
17719,0,141453,1059694,The Farmers and Merchants State Bank of Argonia,Argonia,KS,67004,6/30/2015,8/16/2015,NM,101 S Main Street,FARMERS AND MERCHANTS FINANCIAL CORPORATION,2,0,0,2,0,Sumner,48620,"Wichita, KS",10/1/1901,2/15/1957,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.farmersandmerchants.com,15,35830,1133,0,3289,0,29259,466,0,1469,18,0,662,35830,32898,32009,26297,32009,89.77687627,770,0,0,0,119,2932,2932,0,354,1706,872,0,562,0,436,32548,14697,36162.33,35801,25513,35768,0,0,0,0,4621,0,0,0,5082,2932,321,5082,0
1696,10900,901938,1086122,The Farmers Bank,Portland,TN,37148,6/30/2015,8/16/2015,NM,120 Village Drive,"FIRST FARMERS BANCSHARES, INC.",10,0,0,4,0,Sumner,34980,"Nashville-Davidson-Murfreesboro-Franklin, TN",7/12/1912,1/1/1934,9/29/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1,www.thefarmersbank.net,146,556924,28379,22135,150300,12000,335777,5499,0,7645,0,2469,20354,556924,497099,475171,389951,475171,80.43427092,1764,0,18000,0,2164,59825,59825,0,750,770,58305,0,4402,0,2495,520212,163702,558951.33,560848,402684,552993,12083,0,0,12083,64196,5708,18000,910,67746,57658,5039,67746,5602
4054,53315,998657,1067907,The Farmers Bank,Carnegie,OK,73015,6/30/2015,8/16/2015,NM,31 West Main Street,"FARMERS BANCAPITAL CORPORATION, THE",1,0,0,2,1,Caddo,,,10/27/1905,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,,12,36460,1396,0,7028,2286,23369,501,0,210,71,0,2100,36460,32095,31881,24769,31881,90.33866416,0,0,206,0,8,4365,4365,0,400,700,3265,0,488,0,423,32683,882,38016.33,37355,28722,37892,1413,1413,0,0,0,331,0,0,4057,4365,361,4057,0
14894,13393,485214,1071771,The Farmers Bank,Nicholasville,KY,40356,6/30/2015,8/16/2015,NM,200 North Main Street,"FARMERS BANCORP OF NICHOLASVILLE, INC.",4,0,0,4,0,Jessamine,30460,"Lexington-Fayette, KY",1/1/1934,11/30/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.myfarmersbank.net,33,114086,4123,216,20367,4663,80247,971,0,3063,638,0,985,114086,101246,100492,71929,100492,85.41971148,0,0,339,0,415,12840,12840,0,200,6515,6125,0,228,0,360,105493,71221,112417.67,113054,76596,114128,0,0,0,0,2086,1631,339,0,8806,12878,957,8806,0
14102,8982,525446,4441432,The Farmers Bank,Hardinsburg,KY,40143,6/30/2015,8/16/2015,SM,1119 Old Highway 60 East,C & J BENNETT FAMILY LIMITED PARTNERSHIP,3,0,0,4,0,Breckinridge,,,1/1/1902,3/23/1934,3/31/2006,Stock,0,0,FED,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1,http://www.thefarmersbank-ky.com,30,106995,3143,1068,25098,12978,62004,693,0,654,332,0,2786,106995,84646,84006,58038,84006,89.24546937,0,0,0,0,640,22349,22349,0,200,9800,12349,0,128,0,669,101148,43581,106501.67,107830,75902,108867,894,894,0,0,558,40,0,0,6464,22349,693,6464,0
5709,0,11837,1246252,The Farmers Bank,Greensboro,GA,30642,6/30/2015,8/16/2015,NM,202-A South Main Street,PUTNAM-GREENE FINANCIAL CORPORATION,2,0,0,4,0,Greene,,,9/6/1911,1/1/1934,3/14/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.farmbk.com,17,95103,3523,2182,45612,0,41680,485,0,575,975,0,2738,95103,82498,75350,67453,75350,69.83162392,0,0,7000,0,148,12605,12605,0,314,11686,605,0,612,0,445,89474,42564,101357.67,98323,53021,97298,0,0,0,0,945,845,7000,0,1703,11924,485,1703,0
769,10728,58225,1132814,The Farmers Bank and Savings Company,Pomeroy,OH,45769,6/30/2015,8/16/2015,NM,211 West Second Street,"FARMERS BANCSHARES, INC.",6,0,1,6,0,Meigs,,,12/4/1904,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.fbsc.com,81,264744,14234,11614,38522,915,192719,3110,0,8792,827,0,8735,264744,236278,230434,188256,230434,90.39649488,478,0,4000,0,1366,28466,28466,0,500,1000,26966,0,2741,0,711,243770,120920,260101.67,261984,162808,263826,6217,4212,0,2005,8454,2616,4000,0,18851,28059,2048,18851,0
6813,0,188720,0,The Farmers Bank of Appomattox,Appomattox,VA,24522,6/30/2015,8/16/2015,SM,223 Main Street,,5,0,0,8,0,Appomattox,31340,"Lynchburg, VA",9/16/1918,1/1/1934,1/15/2010,Stock,0,0,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1,http://www.thefarmersbankva.com,67,219532,8406,4585,78103,0,122542,643,0,2544,296,0,7641,219532,192782,191636,157531,191636,91.5139062,518,0,0,0,628,26750,26750,0,2167,1000,23583,0,617,0,1199,205230,52560,217280.67,218948,134457,220969,5468,2748,0,2720,10281,604,0,0,22820,27188,643,22820,0
11719,12285,371942,1100297,The Farmers Bank of Liberty,Liberty,IL,62347,6/30/2015,8/16/2015,NM,1002 North Main Street,"FBL BANCSHARES, INC.",4,0,0,2,0,Adams,,,6/23/1903,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.fblbank.com,31,88808,5338,3371,22079,0,56853,393,0,2076,60,0,2402,88808,79856,79041,68859,79041,96.27677725,0,0,0,0,815,8952,8952,0,112,388,8452,0,1821,0,683,82303,14188,89527.67,89401,64910,89379,1428,1428,0,0,3170,41,0,0,3195,8771,393,3195,0
12163,12081,265340,3017700,The Farmers Bank of Milton,Milton,KY,40045,6/30/2015,8/16/2015,NM,41 Ferry Street,FARMERS FINANCIAL CORPORATION,4,0,1,8,0,Trimble,31140,"Louisville-Jefferson County, KY-IN",1/1/1902,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1,fbmilton.com,40,223694,9139,1050,80088,2276,126058,1919,0,3347,402,0,2384,223694,191918,191473,167803,191473,80.59892367,0,0,0,0,445,31776,31776,0,180,772,30824,0,5280,0,1127,209472,106504,224621,225118.5,136607,228293,9,9,0,0,20221,420,0,0,12917,31569,1710,12917,0
11319,9391,830645,0,The Farmers Bank of Mt. Pulaski,Mount Pulaski,IL,62548,6/30/2015,8/16/2015,NM,130 South Washington Street,,2,0,0,8,0,Logan,,,1/1/1872,1/1/1934,3/21/2014,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,http://www.farm-bank.com,11,43677,4061,2744,16002,0,22345,237,0,719,37,0,513,43677,37490,35483,30805,35483,90.05997804,0,0,1950,0,57,6187,6187,0,83,1040,5064,0,617,0,264,41091,21895,43006.67,43509.5,21946,43944,0,0,0,0,1669,448,1950,0,1016,6301,237,1016,0
